iter	Passed	Remaining
1674	11485	80267
1675	11492	80261
1676	11499	80254
1677	11506	80250
1678	11513	80242
1679	11519	80235
1680	11526	80229
1681	11533	80223
1682	11540	80215
1683	11547	80207
1684	11553	80198
1685	11560	80190
1686	11567	80181
1687	11573	80174
1688	11581	80168
1689	11587	80162
1690	11594	80155
1691	11601	80151
1692	11609	80145
1693	11616	80141
1694	11623	80134
1695	11630	80129
1696	11636	80120
1697	11643	80114
1698	11650	80107
1699	11657	80099
1700	11664	80094
1701	11671	80087
1702	11678	80079
1703	11684	80072
1704	11691	80066
1705	11698	80059
1706	11705	80054
1707	11712	80045
1708	11718	80037
1709	11725	80030
1710	11732	80022
1711	11739	80015
1712	11746	80009
1713	11752	80001
1714	11759	79994
1715	11766	79985
1716	11773	79977
1717	11779	79970
1718	11787	79966
1719	11793	79958
1720	11800	79952
1721	11807	79944
1722	11814	79938
1723	11821	79932
1724	11828	79924
1725	11835	79918
1726	11841	79910
1727	11848	79902
1728	11855	79894
1729	11862	79888
1730	11868	79879
1731	11875	79871
1732	11882	79864
1733	11889	79857
1734	11896	79850
1735	11902	79843
1736	11909	79835
1737	11916	79830
1738	11923	79823
1739	11930	79817
1740	11937	79811
1741	11944	79804
1742	11950	79795
1743	11957	79789
1744	11964	79780
1745	11971	79772
1746	11978	79767
1747	11984	79760
1748	11991	79753
1749	11998	79744
1750	12005	79738
1751	12012	79731
1752	12018	79723
1753	12025	79716
1754	12032	79709
1755	12039	79700
1756	12045	79693
1757	12053	79689
1758	12060	79684
1759	12066	79675
1760	12073	79670
1761	12080	79663
1762	12087	79658
1763	12095	79653
1764	12102	79649
1765	12109	79643
1766	12116	79636
1767	12123	79630
1768	12130	79624
1769	12136	79615
1770	12143	79609
1771	12150	79603
1772	12157	79596
1773	12164	79588
1774	12170	79581
1775	12177	79573
1776	12184	79564
1777	12191	79558
1778	12198	79551
1779	12205	79545
1780	12212	79541
1781	12219	79535
1782	12226	79531
1783	12233	79524
1784	12240	79516
1785	12247	79510
1786	12254	79506
1787	12261	79499
1788	12268	79493
1789	12275	79486
1790	12281	79479
1791	12289	79474
1792	12295	79467
1793	12302	79460
1794	12309	79451
1795	12315	79443
1796	12322	79434
1797	12329	79426
1798	12336	79420
1799	12343	79413
1800	12350	79407
1801	12356	79400
1802	12363	79393
1803	12370	79386
1804	12377	79378
1805	12383	79371
1806	12390	79365
1807	12397	79358
1808	12404	79350
1809	12411	79343
1810	12418	79335
1811	12424	79327
1812	12431	79319
1813	12438	79314
1814	12445	79307
1815	12452	79299
1816	12458	79290
1817	12465	79283
1818	12472	79277
1819	12479	79270
1820	12486	79263
1821	12492	79256
1822	12499	79247
1823	12506	79241
1824	12513	79233
1825	12520	79227
1826	12526	79220
1827	12533	79213
1828	12540	79208
1829	12548	79203
1830	12554	79194
1831	12561	79186
1832	12568	79181
1833	12575	79175
1834	12582	79170
1835	12589	79166
1836	12596	79160
1837	12603	79154
1838	12610	79148
1839	12617	79143
1840	12624	79135
1841	12631	79129
1842	12638	79123
1843	12645	79114
1844	12652	79110
1845	12659	79106
1846	12666	79101
1847	12673	79093
1848	12680	79088
1849	12687	79082
1850	12694	79073
1851	12701	79066
1852	12707	79058
1853	12714	79052
1854	12722	79047
1855	12728	79040
1856	12735	79032
1857	12742	79024
1858	12748	79017
1859	12755	79011
1860	12762	79002
1861	12769	78995
1862	12776	78990
1863	12783	78982
1864	12790	78978
1865	12797	78970
1866	12804	78965
1867	12810	78957
1868	12817	78951
1869	12824	78945
1870	12831	78939
1871	12838	78932
1872	12845	78925
1873	12852	78918
1874	12859	78911
1875	12866	78903
1876	12872	78896
1877	12879	78890
1878	12886	78885
1879	12893	78876
1880	12900	78869
1881	12907	78862
1882	12914	78856
1883	12921	78850
1884	12927	78842
1885	12935	78838
1886	12941	78829
1887	12948	78821
1888	12954	78813
1889	12961	78806
1890	12968	78800
1891	12975	78794
1892	12982	78788
1893	12989	78781
1894	12996	78773
1895	13003	78767
1896	13010	78760
1897	13017	78754
1898	13023	78745
1899	13030	78738
1900	13037	78730
1901	13044	78724
1902	13050	78717
1903	13057	78710
1904	13064	78702
1905	13071	78694
1906	13078	78688
1907	13085	78682
1908	13091	78675
1909	13099	78670
1910	13106	78664
1911	13112	78656
1912	13119	78651
1913	13126	78643
1914	13133	78635
1915	13140	78628
1916	13146	78621
1917	13153	78614
1918	13160	78606
1919	13167	78599
1920	13174	78592
1921	13180	78583
1922	13187	78577
1923	13194	78570
1924	13201	78564
1925	13208	78556
1926	13215	78549
1927	13221	78543
1928	13228	78536
1929	13235	78530
1930	13242	78524
1931	13249	78516
1932	13256	78510
1933	13263	78502
1934	13269	78494
1935	13277	78489
1936	13283	78482
1937	13290	78476
1938	13298	78471
1939	13305	78466
1940	13312	78460
1941	13319	78453
1942	13325	78445
1943	13332	78438
1944	13339	78432
1945	13346	78426
1946	13353	78419
1947	13360	78413
1948	13367	78408
1949	13374	78403
1950	13382	78400
1951	13388	78392
1952	13395	78384
1953	13402	78377
1954	13409	78369
1955	13416	78363
1956	13422	78355
1957	13429	78348
1958	13436	78340
1959	13443	78334
1960	13449	78326
1961	13456	78320
1962	13463	78312
1963	13470	78305
1964	13477	78300
1965	13483	78290
1966	13490	78283
1967	13497	78274
1968	13504	78267
1969	13511	78261
1970	13517	78254
1971	13524	78247
1972	13531	78242
1973	13538	78236
1974	13545	78230
1975	13552	78222
1976	13559	78214
1977	13566	78209
1978	13573	78206
1979	13581	78201
1980	13587	78194
1981	13594	78186
1982	13601	78180
1983	13608	78172
1984	13614	78163
1985	13621	78156
1986	13628	78149
1987	13635	78141
1988	13642	78136
1989	13649	78129
1990	13655	78121
1991	13662	78114
1992	13669	78108
1993	13676	78102
1994	13683	78095
1995	13691	78092
1996	13698	78089
1997	13705	78084
1998	13712	78079
1999	13719	78071
2000	13726	78063
2001	13732	78055
2002	13740	78050
2003	13746	78043
2004	13754	78038
2005	13760	78031
2006	13767	78024
2007	13774	78017
2008	13781	78012
2009	13789	78008
2010	13796	78001
2011	13803	77995
2012	13809	77987
2013	13816	77981
2014	13823	77973
2015	13830	77966
2016	13837	77959
2017	13843	77951
2018	13850	77944
2019	13857	77937
2020	13864	77930
2021	13870	77922
2022	13877	77916
2023	13884	77909
2024	13891	77904
2025	13898	77898
2026	13905	77890
2027	13912	77885
2028	13919	77876
2029	13926	77869
2030	13932	77862
2031	13939	77856
2032	13946	77849
2033	13953	77841
2034	13960	77833
2035	13967	77827
2036	13974	77820
2037	13981	77815
2038	13988	77809
2039	13994	77801
2040	14001	77794
2041	14008	77785
2042	14014	77778
2043	14021	77771
2044	14028	77763
2045	14035	77756
2046	14042	77749
2047	14048	77742
2048	14056	77739
2049	14063	77732
2050	14070	77726
2051	14077	77720
2052	14084	77714
2053	14091	77708
2054	14098	77701
2055	14105	77694
2056	14112	77689
2057	14119	77682
2058	14126	77676
2059	14133	77672
2060	14140	77665
2061	14147	77659
2062	14153	77651
2063	14160	77642
2064	14167	77634
2065	14174	77627
2066	14180	77621
2067	14188	77615
2068	14194	77607
2069	14201	77599
2070	14207	77590
2071	14214	77584
2072	14221	77576
2073	14228	77570
2074	14235	77562
2075	14242	77555
2076	14248	77547
2077	14255	77540
2078	14262	77533
2079	14268	77525
2080	14275	77517
2081	14282	77510
2082	14289	77502
2083	14295	77495
2084	14302	77489
2085	14309	77482
2086	14316	77476
2087	14323	77471
2088	14330	77464
2089	14338	77459
2090	14345	77453
2091	14352	77447
2092	14358	77439
2093	14365	77432
2094	14372	77426
2095	14379	77419
2096	14386	77411
2097	14392	77403
2098	14399	77396
2099	14406	77389
2100	14413	77383
2101	14420	77376
2102	14426	77368
2103	14433	77361
2104	14440	77355
2105	14447	77347
2106	14454	77340
2107	14461	77334
2108	14468	77328
2109	14474	77319
2110	14481	77311
2111	14488	77304
2112	14495	77299
2113	14502	77293
2114	14509	77286
2115	14516	77280
2116	14522	77272
2117	14529	77265
2118	14536	77259
2119	14543	77252
2120	14550	77244
2121	14557	77239
2122	14564	77232
2123	14571	77226
2124	14578	77219
2125	14584	77212
2126	14591	77205
2127	14599	77201
2128	14605	77193
2129	14613	77188
2130	14619	77181
2131	14627	77176
2132	14634	77169
2133	14641	77163
2134	14647	77155
2135	14654	77149
2136	14661	77143
2137	14668	77137
2138	14675	77129
2139	14682	77124
2140	14689	77118
2141	14696	77111
2142	14703	77104
2143	14710	77097
2144	14716	77090
2145	14723	77082
2146	14730	77075
2147	14737	77068
2148	14744	77062
2149	14751	77055
2150	14757	77048
2151	14764	77040
2152	14771	77032
2153	14778	77025
2154	14784	77019
2155	14791	77011
2156	14798	77004
2157	14805	76997
2158	14811	76989
2159	14818	76982
2160	14825	76976
2161	14833	76973
2162	14840	76967
2163	14847	76961
2164	14854	76957
2165	14861	76949
2166	14868	76943
2167	14875	76937
2168	14882	76930
2169	14889	76923
2170	14896	76917
2171	14903	76911
2172	14910	76905
2173	14917	76899
2174	14924	76891
2175	14931	76885
2176	14937	76878
2177	14944	76870
2178	14951	76863
2179	14957	76854
2180	14965	76850
2181	14971	76842
2182	14979	76837
2183	14985	76829
2184	14992	76823
2185	15000	76819
2186	15007	76814
2187	15014	76809
2188	15021	76802
2189	15028	76794
2190	15034	76787
2191	15042	76781
2192	15049	76775
2193	15056	76769
2194	15063	76763
2195	15069	76754
2196	15076	76746
2197	15082	76739
2198	15089	76732
2199	15096	76724
2200	15103	76718
2201	15110	76711
2202	15117	76704
2203	15124	76698
2204	15131	76691
2205	15138	76685
2206	15144	76677
2207	15151	76669
2208	15158	76661
2209	15164	76654
2210	15171	76648
2211	15178	76642
2212	15186	76637
2213	15193	76631
2214	15199	76623
2215	15206	76616
2216	15213	76608
2217	15220	76602
2218	15226	76593
2219	15233	76585
2220	15239	76576
2221	15246	76569
2222	15253	76564
2223	15260	76556
2224	15267	76549
2225	15274	76542
2226	15280	76534
2227	15287	76527
2228	15294	76521
2229	15301	76516
2230	15308	76508
2231	15315	76500
2232	15322	76493
2233	15329	76487
2234	15335	76480
2235	15342	76474
2236	15349	76466
2237	15356	76458
2238	15362	76450
2239	15369	76444
2240	15376	76437
2241	15383	76431
2242	15390	76425
2243	15397	76418
2244	15404	76412
2245	15411	76406
2246	15418	76399
2247	15425	76395
2248	15432	76388
2249	15439	76382
2250	15447	76377
2251	15453	76370
2252	15460	76363
2253	15467	76357
2254	15474	76351
2255	15481	76343
2256	15488	76336
2257	15494	76328
2258	15501	76321
2259	15508	76312
2260	15514	76304
2261	15521	76297
2262	15528	76291
2263	15535	76285
2264	15542	76278
2265	15549	76272
2266	15556	76266
2267	15563	76258
2268	15570	76254
2269	15577	76248
2270	15584	76240
2271	15591	76234
2272	15598	76228
2273	15604	76219
2274	15611	76213
2275	15618	76207
2276	15625	76199
2277	15632	76192
2278	15639	76186
2279	15646	76179
2280	15652	76171
2281	15660	76166
2282	15666	76159
2283	15673	76151
2284	15680	76144
2285	15687	76137
2286	15694	76131
2287	15701	76124
2288	15707	76116
2289	15714	76109
2290	15721	76103
2291	15728	76096
2292	15735	76090
2293	15742	76082
2294	15748	76075
2295	15756	76072
2296	15763	76067
2297	15770	76059
2298	15777	76051
2299	15784	76044
2300	15790	76037
2301	15797	76030
2302	15804	76022
2303	15811	76015
2304	15817	76007
2305	15824	76001
2306	15831	75992
2307	15837	75984
2308	15844	75977
2309	15851	75971
2310	15858	75966
2311	15865	75959
2312	15872	75953
2313	15880	75948
2314	15886	75941
2315	15893	75934
2316	15900	75927
2317	15907	75919
2318	15913	75911
2319	15920	75905
2320	15927	75897
2321	15934	75889
2322	15941	75883
2323	15948	75877
2324	15955	75870
2325	15962	75865
2326	15969	75859
2327	15976	75852
2328	15982	75845
2329	15990	75839
2330	15997	75833
2331	16004	75827
2332	16011	75822
2333	16018	75815
2334	16025	75808
2335	16032	75803
2336	16039	75799
2337	16047	75794
2338	16053	75788
2339	16061	75782
2340	16068	75776
2341	16075	75771
2342	16082	75766
2343	16089	75758
2344	16096	75753
2345	16103	75748
2346	16110	75742
2347	16117	75735
2348	16125	75731
2349	16131	75724
2350	16138	75717
2351	16145	75710
2352	16152	75701
2353	16159	75696
2354	16166	75690
2355	16173	75684
2356	16180	75677
2357	16186	75668
2358	16193	75661
2359	16200	75655
2360	16207	75648
2361	16214	75640
2362	16220	75631
2363	16227	75625
2364	16234	75618
2365	16241	75612
2366	16248	75606
2367	16255	75599
2368	16262	75593
2369	16269	75586
2370	16276	75580
2371	16283	75574
2372	16290	75567
2373	16296	75559
2374	16303	75552
2375	16310	75546
2376	16317	75539
2377	16324	75531
2378	16330	75523
2379	16337	75516
2380	16344	75510
2381	16351	75504
2382	16358	75497
2383	16364	75488
2384	16372	75482
2385	16378	75476
2386	16385	75469
2387	16392	75462
2388	16399	75455
2389	16406	75449
2390	16413	75442
2391	16420	75435
2392	16427	75428
2393	16433	75420
2394	16440	75412
2395	16447	75405
2396	16454	75399
2397	16460	75391
2398	16467	75383
2399	16474	75375
2400	16481	75369
2401	16488	75363
2402	16495	75357
2403	16502	75352
2404	16509	75346
2405	16516	75342
2406	16523	75334
2407	16530	75327
2408	16537	75320
2409	16544	75313
2410	16551	75307
2411	16558	75301
2412	16565	75295
2413	16571	75287
2414	16578	75280
2415	16585	75273
2416	16592	75265
2417	16599	75258
2418	16606	75252
2419	16612	75245
2420	16619	75238
2421	16626	75232
2422	16633	75226
2423	16640	75218
2424	16647	75212
2425	16654	75205
2426	16660	75197
2427	16667	75191
2428	16674	75183
2429	16681	75175
2430	16688	75170
2431	16695	75162
2432	16701	75155
2433	16708	75147
2434	16715	75142
2435	16722	75134
2436	16729	75126
2437	16736	75121
2438	16743	75115
2439	16750	75108
2440	16757	75102
2441	16764	75095
2442	16771	75088
2443	16777	75082
2444	16784	75074
2445	16791	75069
2446	16799	75064
2447	16806	75058
2448	16813	75053
2449	16820	75047
2450	16827	75041
2451	16834	75035
2452	16841	75028
2453	16848	75022
2454	16855	75016
2455	16862	75011
2456	16870	75006
2457	16876	74998
2458	16883	74990
2459	16890	74985
2460	16897	74979
2461	16904	74971
2462	16911	74964
2463	16917	74956
2464	16924	74949
2465	16931	74943
2466	16938	74936
2467	16945	74928
2468	16952	74921
2469	16958	74912
2470	16965	74907
2471	16972	74900
2472	16979	74893
2473	16986	74885
2474	16993	74879
2475	16999	74871
2476	17006	74864
2477	17013	74857
2478	17019	74849
2479	17026	74840
2480	17033	74834
2481	17039	74826
2482	17046	74818
2483	17053	74813
2484	17060	74807
2485	17067	74799
2486	17074	74793
2487	17081	74786
2488	17088	74778
2489	17094	74771
2490	17101	74763
2491	17108	74757
2492	17115	74748
2493	17121	74742
2494	17129	74736
2495	17135	74729
2496	17142	74722
2497	17150	74717
2498	17156	74709
2499	17163	74702
2500	17170	74695
2501	17177	74687
2502	17183	74680
2503	17190	74673
2504	17197	74667
2505	17204	74659
2506	17211	74653
2507	17217	74644
2508	17224	74637
2509	17231	74629
2510	17238	74623
2511	17245	74616
2512	17251	74609
2513	17259	74604
2514	17266	74599
2515	17273	74593
2516	17280	74586
2517	17287	74580
2518	17294	74573
2519	17301	74566
2520	17307	74559
2521	17314	74551
2522	17321	74544
2523	17328	74537
2524	17334	74529
2525	17341	74522
2526	17348	74515
2527	17355	74507
2528	17362	74500
2529	17369	74494
2530	17376	74488
2531	17383	74483
2532	17390	74476
2533	17397	74472
2534	17404	74465
2535	17411	74458
2536	17418	74452
2537	17425	74446
2538	17432	74440
2539	17439	74434
2540	17446	74426
2541	17453	74419
2542	17460	74413
2543	17466	74405
2544	17473	74398
2545	17480	74391
2546	17487	74384
2547	17494	74377
2548	17500	74370
2549	17507	74364
2550	17514	74357
2551	17521	74349
2552	17528	74343
2553	17535	74337
2554	17542	74330
2555	17549	74322
2556	17556	74316
2557	17563	74309
2558	17570	74304
2559	17577	74297
2560	17583	74290
2561	17591	74285
2562	17598	74279
2563	17605	74274
2564	17612	74267
2565	17619	74260
2566	17625	74252
2567	17632	74245
2568	17639	74239
2569	17647	74234
2570	17654	74228
2571	17661	74221
2572	17668	74216
2573	17674	74208
2574	17681	74199
2575	17688	74192
2576	17694	74185
2577	17701	74178
2578	17708	74171
2579	17715	74165
2580	17722	74157
2581	17729	74151
2582	17736	74145
2583	17743	74138
2584	17750	74133
2585	17757	74126
2586	17764	74119
2587	17771	74113
2588	17778	74105
2589	17784	74098
2590	17791	74091
2591	17798	74083
2592	17805	74077
2593	17812	74070
2594	17818	74063
2595	17825	74055
2596	17832	74047
2597	17838	74039
2598	17845	74034
2599	17852	74026
2600	17859	74020
2601	17866	74013
2602	17873	74006
2603	17880	74000
2604	17887	73995
2605	17895	73991
2606	17901	73983
2607	17908	73976
2608	17915	73968
2609	17922	73960
2610	17928	73953
2611	17935	73947
2612	17943	73942
2613	17950	73935
2614	17958	73933
2615	17965	73928
2616	17972	73921
2617	17979	73916
2618	17986	73909
2619	17993	73902
2620	17999	73895
2621	18006	73888
2622	18013	73882
2623	18020	73874
2624	18027	73867
2625	18034	73860
2626	18040	73853
2627	18047	73846
2628	18054	73839
2629	18062	73834
2630	18068	73827
2631	18075	73820
2632	18082	73813
2633	18089	73805
2634	18095	73798
2635	18102	73792
2636	18109	73784
2637	18116	73777
2638	18123	73769
2639	18130	73763
2640	18137	73757
2641	18143	73749
2642	18150	73743
2643	18157	73737
2644	18164	73730
2645	18171	73723
2646	18178	73715
2647	18185	73708
2648	18191	73700
2649	18198	73694
2650	18205	73687
2651	18212	73679
2652	18218	73672
2653	18225	73665
2654	18232	73657
2655	18239	73649
2656	18245	73641
2657	18252	73634
2658	18258	73626
2659	18266	73620
2660	18273	73615
2661	18280	73609
2662	18287	73602
2663	18294	73596
2664	18301	73591
2665	18308	73583
2666	18315	73576
2667	18321	73569
2668	18328	73562
2669	18335	73555
2670	18342	73549
2671	18349	73541
2672	18356	73535
2673	18363	73528
2674	18370	73521
2675	18377	73515
2676	18383	73508
2677	18390	73501
2678	18397	73492
2679	18404	73485
2680	18410	73478
2681	18417	73471
2682	18424	73463
2683	18431	73458
2684	18438	73452
2685	18445	73446
2686	18452	73439
2687	18459	73430
2688	18466	73424
2689	18472	73418
2690	18480	73412
2691	18487	73406
2692	18494	73401
2693	18502	73396
2694	18508	73389
2695	18515	73382
2696	18522	73376
2697	18529	73368
2698	18535	73360
2699	18542	73353
2700	18549	73346
2701	18556	73339
2702	18563	73332
2703	18569	73325
2704	18576	73318
2705	18583	73310
2706	18590	73305
2707	18597	73298
2708	18604	73291
2709	18611	73283
2710	18618	73278
2711	18625	73272
2712	18632	73264
2713	18639	73258
2714	18645	73251
2715	18652	73244
2716	18659	73237
2717	18666	73231
2718	18674	73227
2719	18681	73219
2720	18687	73213
2721	18694	73205
2722	18701	73200
2723	18708	73193
2724	18715	73187
2725	18723	73182
2726	18730	73177
2727	18737	73172
2728	18744	73164
2729	18751	73156
2730	18758	73150
2731	18765	73144
2732	18772	73138
2733	18778	73130
2734	18785	73124
2735	18792	73116
2736	18799	73108
2737	18806	73102
2738	18813	73096
2739	18820	73089
2740	18827	73082
2741	18833	73074
2742	18840	73067
2743	18847	73059
2744	18853	73051
2745	18860	73044
2746	18867	73038
2747	18874	73030
2748	18880	73022
2749	18887	73017
2750	18894	73008
2751	18901	73001
2752	18907	72993
2753	18914	72986
2754	18921	72979
2755	18927	72971
2756	18934	72965
2757	18941	72956
2758	18948	72951
2759	18955	72944
2760	18962	72938
2761	18969	72930
2762	18976	72925
2763	18983	72917
2764	18990	72910
2765	18996	72902
2766	19003	72895
2767	19010	72889
2768	19017	72882
2769	19023	72874
2770	19030	72866
2771	19037	72858
2772	19044	72852
2773	19051	72846
2774	19058	72840
2775	19065	72834
2776	19072	72827
2777	19079	72820
2778	19086	72814
2779	19093	72808
2780	19100	72801
2781	19107	72794
2782	19113	72788
2783	19120	72781
2784	19127	72774
2785	19134	72767
2786	19141	72760
2787	19147	72752
2788	19154	72745
2789	19161	72738
2790	19168	72731
2791	19175	72723
2792	19182	72717
2793	19188	72710
2794	19195	72703
2795	19202	72695
2796	19208	72687
2797	19215	72680
2798	19222	72672
2799	19229	72665
2800	19235	72657
2801	19242	72651
2802	19249	72643
2803	19256	72635
2804	19262	72628
2805	19269	72620
2806	19276	72613
2807	19283	72607
2808	19290	72601
2809	19297	72594
2810	19304	72588
2811	19311	72581
2812	19318	72575
2813	19325	72568
2814	19332	72562
2815	19339	72556
2816	19346	72551
2817	19353	72545
2818	19360	72539
2819	19368	72535
2820	19375	72527
2821	19382	72523
2822	19389	72517
2823	19396	72510
2824	19403	72504
2825	19410	72496
2826	19417	72491
2827	19424	72485
2828	19431	72478
2829	19438	72470
2830	19444	72463
2831	19451	72456
2832	19458	72450
2833	19465	72444
2834	19472	72437
2835	19479	72431
2836	19486	72425
2837	19494	72419
2838	19500	72412
2839	19508	72407
2840	19514	72399
2841	19521	72391
2842	19528	72384
2843	19535	72377
2844	19541	72370
2845	19548	72363
2846	19556	72358
2847	19562	72350
2848	19569	72342
2849	19576	72335
2850	19583	72330
2851	19590	72324
2852	19597	72318
2853	19604	72311
2854	19611	72305
2855	19618	72298
2856	19625	72291
2857	19632	72287
2858	19639	72279
2859	19646	72272
2860	19653	72266
2861	19660	72259
2862	19667	72253
2863	19674	72246
2864	19680	72238
2865	19687	72231
2866	19694	72224
2867	19701	72217
2868	19707	72209
2869	19714	72202
2870	19721	72195
2871	19728	72189
2872	19735	72182
2873	19742	72177
2874	19749	72170
2875	19756	72162
2876	19763	72155
2877	19770	72149
2878	19776	72141
2879	19784	72136
2880	19791	72132
2881	19798	72125
2882	19805	72119
2883	19812	72112
2884	19819	72105
2885	19826	72098
2886	19833	72091
2887	19839	72083
2888	19846	72078
2889	19853	72069
2890	19860	72063
2891	19867	72056
2892	19874	72049
2893	19881	72044
2894	19889	72041
2895	19896	72034
2896	19903	72029
2897	19910	72023
2898	19917	72016
2899	19924	72010
2900	19931	72003
2901	19938	71997
2902	19945	71989
2903	19952	71983
2904	19959	71976
2905	19966	71970
2906	19972	71962
2907	19979	71954
2908	19986	71947
2909	19992	71939
2910	19999	71932
2911	20006	71926
2912	20013	71919
2913	20020	71914
2914	20027	71907
2915	20034	71901
2916	20041	71895
2917	20049	71889
2918	20056	71882
2919	20062	71875
2920	20069	71868
2921	20076	71861
2922	20083	71855
2923	20090	71849
2924	20097	71841
2925	20103	71833
2926	20110	71827
2927	20117	71819
2928	20124	71813
2929	20131	71806
2930	20137	71798
2931	20144	71792
2932	20152	71786
2933	20158	71778
2934	20165	71771
2935	20172	71764
2936	20178	71756
2937	20185	71748
2938	20192	71740
2939	20198	71732
2940	20205	71725
2941	20212	71718
2942	20219	71711
2943	20225	71703
2944	20232	71696
2945	20239	71688
2946	20245	71681
2947	20253	71675
2948	20259	71668
2949	20266	71661
2950	20273	71653
2951	20280	71646
2952	20286	71639
2953	20294	71633
2954	20301	71627
2955	20307	71620
2956	20314	71613
2957	20321	71606
2958	20328	71600
2959	20335	71593
2960	20342	71586
2961	20349	71579
2962	20355	71572
2963	20362	71564
2964	20369	71557
2965	20376	71551
2966	20383	71544
2967	20390	71537
2968	20396	71529
2969	20403	71523
2970	20410	71517
2971	20417	71510
2972	20424	71503
2973	20431	71495
2974	20438	71488
2975	20444	71481
2976	20451	71473
2977	20458	71466
2978	20465	71460
2979	20472	71453
2980	20479	71447
2981	20486	71441
2982	20493	71434
2983	20500	71427
2984	20506	71419
2985	20513	71412
2986	20520	71404
2987	20527	71398
2988	20534	71392
2989	20541	71385
2990	20547	71378
2991	20554	71370
2992	20561	71365
2993	20568	71358
2994	20575	71351
2995	20582	71345
2996	20589	71339
2997	20597	71334
2998	20603	71326
2999	20610	71320
3000	20617	71313
3001	20624	71306
3002	20631	71299
3003	20638	71293
3004	20645	71286
3005	20653	71282
3006	20660	71276
3007	20666	71268
3008	20673	71261
3009	20680	71254
3010	20686	71246
3011	20693	71239
3012	20700	71232
3013	20707	71225
3014	20714	71218
3015	20721	71211
3016	20727	71204
3017	20734	71197
3018	20741	71190
3019	20748	71184
3020	20755	71178
3021	20762	71171
3022	20770	71166
3023	20776	71158
3024	20783	71152
3025	20790	71145
3026	20797	71138
3027	20803	71130
3028	20810	71123
3029	20817	71117
3030	20824	71111
3031	20832	71105
3032	20839	71099
3033	20846	71093
3034	20853	71087
3035	20860	71080
3036	20867	71075
3037	20874	71069
3038	20881	71063
3039	20889	71058
3040	20896	71051
3041	20903	71044
3042	20909	71037
3043	20917	71032
3044	20923	71024
3045	20930	71017
3046	20937	71010
3047	20943	71001
3048	20950	70994
3049	20957	70987
3050	20964	70980
3051	20971	70975
3052	20978	70968
3053	20986	70963
3054	20993	70957
3055	20999	70950
3056	21006	70943
3057	21013	70936
3058	21020	70930
3059	21027	70921
3060	21033	70914
3061	21040	70906
3062	21047	70899
3063	21054	70893
3064	21061	70886
3065	21067	70878
3066	21074	70871
3067	21081	70864
3068	21088	70856
3069	21094	70848
3070	21101	70841
3071	21108	70834
3072	21114	70827
3073	21122	70821
3074	21129	70815
3075	21136	70810
3076	21143	70804
3077	21151	70799
3078	21158	70792
3079	21165	70786
3080	21171	70778
3081	21178	70772
3082	21185	70765
3083	21192	70758
3084	21199	70750
3085	21205	70743
3086	21212	70735
3087	21218	70727
3088	21225	70721
3089	21232	70713
3090	21239	70707
3091	21247	70702
3092	21254	70696
3093	21261	70689
3094	21268	70684
3095	21275	70678
3096	21282	70671
3097	21290	70667
3098	21297	70660
3099	21303	70653
3100	21310	70646
3101	21317	70638
3102	21324	70632
3103	21331	70625
3104	21338	70618
3105	21345	70611
3106	21351	70604
3107	21358	70595
3108	21364	70588
3109	21371	70582
3110	21378	70576
3111	21385	70568
3112	21392	70561
3113	21399	70555
3114	21406	70548
3115	21412	70540
3116	21419	70533
3117	21426	70526
3118	21433	70519
3119	21440	70512
3120	21447	70506
3121	21453	70498
3122	21460	70491
3123	21468	70486
3124	21475	70481
3125	21482	70475
3126	21489	70468
3127	21496	70460
3128	21503	70454
3129	21510	70447
3130	21517	70440
3131	21523	70433
3132	21531	70427
3133	21538	70421
3134	21544	70414
3135	21551	70408
3136	21559	70402
3137	21566	70395
3138	21573	70389
3139	21580	70383
3140	21587	70376
3141	21594	70370
3142	21600	70362
3143	21607	70356
3144	21614	70349
3145	21621	70342
3146	21628	70335
3147	21635	70328
3148	21642	70321
3149	21649	70315
3150	21656	70310
3151	21663	70304
3152	21671	70298
3153	21677	70290
3154	21684	70283
3155	21691	70276
3156	21698	70270
3157	21705	70264
3158	21712	70257
3159	21719	70250
3160	21726	70243
3161	21732	70236
3162	21739	70229
3163	21746	70223
3164	21754	70217
3165	21761	70212
3166	21768	70205
3167	21774	70197
3168	21782	70192
3169	21788	70184
3170	21795	70177
3171	21802	70170
3172	21808	70162
3173	21815	70155
3174	21822	70148
3175	21829	70142
3176	21836	70134
3177	21843	70128
3178	21850	70121
3179	21856	70113
3180	21863	70106
3181	21870	70099
3182	21877	70092
3183	21884	70086
3184	21891	70080
3185	21898	70074
3186	21905	70068
3187	21912	70062
3188	21919	70055
3189	21926	70048
3190	21932	70039
3191	21939	70032
3192	21946	70025
3193	21953	70018
3194	21960	70011
3195	21967	70004
3196	21974	69998
3197	21981	69992
3198	21988	69985
3199	21994	69978
3200	22001	69971
3201	22008	69963
3202	22015	69956
3203	22021	69948
3204	22029	69943
3205	22035	69935
3206	22042	69928
3207	22049	69921
3208	22056	69915
3209	22063	69907
3210	22070	69901
3211	22077	69894
3212	22083	69886
3213	22090	69880
3214	22097	69872
3215	22104	69866
3216	22111	69859
3217	22118	69852
3218	22125	69846
3219	22131	69839
3220	22138	69832
3221	22146	69826
3222	22152	69819
3223	22159	69812
3224	22166	69806
3225	22173	69800
3226	22181	69794
3227	22188	69788
